Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age,Abstract,FullTextURL,RelatedURL
28,"AD Popescu","Transitions and concepts within decentralized finance (Defi) Space",2020,"Research Terminals in the social sciences","cilconference.ro","http://cilconference.ro/wp-content/uploads/2020/09/cil_2020_research_terminals.pdf#page=40","https://scholar.google.com/scholar?cites=18072866166848027848&as_sdt=2005&sciodt=0,5&hl=en",16,"2024-08-03 21:02:48","PDF","","","",,,,,28,7.00,28,1,4,"… as Distributed Finance or Open Finance and is a financial … distributed and decentralized computing for decades, DeFi is in … for DeFi, is to be able to offer almost all the financial services …","http://cilconference.ro/wp-content/uploads/2020/09/cil_2020_research_terminals.pdf#page=40","https://scholar.google.com/scholar?q=related:yPwmTAa4z_oJ:scholar.google.com/&scioq=defi+decentralized+finance&hl=en&as_sdt=0,5&as_ylo=2013&as_vis=1"
28,"V Stepanova, I Eriņš","Review of Decentralized Finance Applications and Their Total Value Locked.",2021,"TEM Journal","ceeol.com","https://www.ceeol.com/search/article-detail?id=935904","https://scholar.google.com/scholar?cites=16981070134439451899&as_sdt=2005&sciodt=0,5&hl=en",384,"2024-08-03 21:02:48","","","","",,,,,28,9.33,14,2,3,"… Decentralized Finance (DeFi) is one of the leading current blockchain technology-related trends. The paper aims to provide an overview of the opportunities, advantages and …","https://www.temjournal.com/content/101/TEMJournalFebruary2021_327_333.pdf","https://scholar.google.com/scholar?q=related:-xxCVVHhqOsJ:scholar.google.com/&scioq=defi+decentralized+finance&hl=en&as_sdt=0,5&as_ylo=2013&as_vis=1"
28,"S Ali, MS Ijaz, I Yousaf","Dynamic spillovers and portfolio risk management between defi and metals: Empirical evidence from the Covid-19",2023,"Resources Policy","Elsevier","https://www.sciencedirect.com/science/article/pii/S0301420723003835","https://scholar.google.com/scholar?cites=5921218719335283624&as_sdt=2005&sciodt=0,5&hl=en",390,"2024-08-03 21:02:48","","","","",,,,,28,28.00,9,3,1,"… metals, industrial metals, and decentralized finance (DeFi) assets during pre-pandemic and … and DeFi assets. Results reveal that the association between DeFi-precious metal and DeFi-…","","https://scholar.google.com/scholar?q=related:qHtfow1lLFIJ:scholar.google.com/&scioq=defi+decentralized+finance&hl=en&as_sdt=0,5&as_ylo=2013&as_vis=1"
28,"S Fan, T Min, X Wu, C Wei","Towards understanding governance tokens in liquidity mining: a case study of decentralized exchanges",2023,"World Wide Web","Springer","https://link.springer.com/article/10.1007/s11280-022-01077-4","https://scholar.google.com/scholar?cites=16339588980080220172&as_sdt=2005&sciodt=0,5&hl=en",416,"2024-08-03 21:02:48","","10.1007/s11280-022-01077-4","","",,,,,28,28.00,7,4,1,"… on the decentralized finance (DeFi) community. Based on data from DeFi Pulse Footnote 7 , … Recently, they are mostly integrated into DeFi projects since they need to distribute rights to …","https://mypage.cuhk.edu.cn/academics/caiwei/paper/papers/SizhengFanMWC2022.pdf","https://scholar.google.com/scholar?q=related:DJiRRZvhweIJ:scholar.google.com/&scioq=defi+decentralized+finance&hl=en&as_sdt=0,5&as_ylo=2013&as_vis=1"
28,"JA Berg, R Fritsch, L Heimbach…","An empirical study of market inefficiencies in Uniswap and SushiSwap",2022,"… Conference on Financial …","Springer","https://link.springer.com/chapter/10.1007/978-3-031-32415-4_16","https://scholar.google.com/scholar?cites=8023136457067148937&as_sdt=2005&sciodt=0,5&hl=en",481,"2024-08-03 21:02:48","","10.1007/978-3-031-32415-4_16","","",,,,,28,14.00,7,4,2,"… Additionally, we observe that, especially during the DeFi summer in 2020, price inaccuracies … decentralized finance (DeFi). Suddenly, blockchains had a new purpose: offering financial …","https://arxiv.org/pdf/2203.07774","https://scholar.google.com/scholar?q=related:iTb5axnoV28J:scholar.google.com/&scioq=defi+decentralized+finance&hl=en&as_sdt=0,5&as_ylo=2013&as_vis=1"
27,"W Li, J Bu, X Li, X Chen","Security analysis of DeFi: Vulnerabilities, attacks and advances",2022,"2022 IEEE International Conference …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/9881607/","https://scholar.google.com/scholar?cites=691912173806272813&as_sdt=2005&sciodt=0,5&hl=en",208,"2024-08-03 21:02:48","","","","",,,,,27,13.50,7,4,2,"… Decentralized finance (DeFi) is an example of a financial … From January 2020 to April 2022, the total value locked in DeFi … decentralized finance and suggest possible future directions. …","https://arxiv.org/pdf/2205.09524","https://scholar.google.com/scholar?q=related:LcF9x3QqmgkJ:scholar.google.com/&scioq=defi+decentralized+finance&hl=en&as_sdt=0,5&as_ylo=2013&as_vis=1"
27,"GC Maia, J Vieira dos Santos","MiCA and DeFi ('Proposal for a Regulation on Market in Crypto-Assets' and'Decentralised Finance')",2021,"… article in"" Blockchain and the law …","papers.ssrn.com","https://papers.ssrn.com/sol3/papers.cfm?abstract_id=3875355","https://scholar.google.com/scholar?cites=15021696710430692149&as_sdt=2005&sciodt=0,5&hl=en",428,"2024-08-03 21:02:48","","","","",,,,,27,9.00,14,2,3,"… In this chapter, we give an overview of the DeFi ecosystem by describing the technical infrastructure of the technology and the different applications within the financial industry. …","https://cije.up.pt/client/files/0000000001/4-guilherme-maia_1922.pdf","https://scholar.google.com/scholar?q=related:NRPg3JHJd9AJ:scholar.google.com/&scioq=defi+decentralized+finance&hl=en&as_sdt=0,5&as_ylo=2013&as_vis=1"
26,"M Nadler, F Schär","Decentralized finance, centralized ownership? an iterative mapping process to measure protocol token distribution",2020,"arXiv preprint arXiv:2012.09306","arxiv.org","https://arxiv.org/abs/2012.09306","https://scholar.google.com/scholar?cites=9985683645360390667&as_sdt=2005&sciodt=0,5&hl=en",97,"2024-08-03 21:02:48","","","","",,,,,26,6.50,13,2,4,"… Abstract—In this paper, we analyze various Decentralized Finance (DeFi) protocols in terms of their … The paper offers new insights on DeFi interoperability as well as token ownership …","https://arxiv.org/pdf/2012.09306","https://scholar.google.com/scholar?q=related:C0IieV5GlIoJ:scholar.google.com/&scioq=defi+decentralized+finance&hl=en&as_sdt=0,5&as_ylo=2013&as_vis=1"
26,"K Saengchote","Where do DeFi stablecoins go? A closer look at what DeFi composability really means.",2021,"… look at what DeFi composability really means …","papers.ssrn.com","https://papers.ssrn.com/sol3/papers.cfm?abstract_id=3893487","https://scholar.google.com/scholar?cites=9690880306745705017&as_sdt=2005&sciodt=0,5&hl=en",160,"2024-08-03 21:02:48","","","","",,,,,26,8.67,26,1,3,"… One of the benefits of decentralized finance (DeFi) – an alternative financial system built on blockchain – is composability, which means the system’s building blocks (tokens) can freely …","https://www.pier.or.th/files/dp/pier_dp_156.pdf","https://scholar.google.com/scholar?q=related:OQJoZEvsfIYJ:scholar.google.com/&scioq=defi+decentralized+finance&hl=en&as_sdt=0,5&as_ylo=2013&as_vis=1"
26,"I Ghosh, E Alfaro-Cortés, M Gámez…","Prediction and interpretation of daily NFT and DeFi prices dynamics: Inspection through ensemble machine learning &XAI",2023,"… Review of Financial …","Elsevier","https://www.sciencedirect.com/science/article/pii/S1057521923000741","https://scholar.google.com/scholar?cites=6880948893147083321&as_sdt=2005&sciodt=0,5&hl=en",345,"2024-08-03 21:02:48","HTML","","","",,,,,26,26.00,7,4,1,"… Non Fungible Tokens (NFT) and Decentralized Finance (DeFi) assets have seen a growing … financial sector. The lack of substantial research to demystify the dynamics of NFT and DeFi …","https://www.sciencedirect.com/science/article/pii/S1057521923000741","https://scholar.google.com/scholar?q=related:OTKmvY8Kfl8J:scholar.google.com/&scioq=defi+decentralized+finance&hl=en&as_sdt=0,5&as_ylo=2013&as_vis=1"
25,"M Aquilina, J Frost, A Schrimpf","Decentralized finance (DeFi): a functional approach",2024,"Journal of Financial Regulation","academic.oup.com","https://academic.oup.com/jfr/article-abstract/10/1/1/7511072","https://scholar.google.com/scholar?cites=17535744702053522737&as_sdt=2005&sciodt=0,5&hl=en",8,"2024-08-03 21:02:48","","","","",,,,,25,25.00,8,3,1,"… Having compared the functions performed in TradFi and DeFi, we show how regulation … financial stability applies to DeFi. Finally, we sketch a possible approach to the regulation of DeFi …","https://repec.cepr.org/repec/cpr/ceprdp/DP17810.pdf","https://scholar.google.com/scholar?q=related:MZ3W7eV6W_MJ:scholar.google.com/&scioq=defi+decentralized+finance&hl=en&as_sdt=0,5&as_ylo=2013&as_vis=1"
25,"TA Xu, J Xu","A short survey on business models of decentralized finance (DeFi) protocols",2022,"International Conference on Financial Cryptography …","Springer","https://link.springer.com/chapter/10.1007/978-3-031-32415-4_13","https://scholar.google.com/scholar?cites=7511409508254281430&as_sdt=2005&sciodt=0,5&hl=en",35,"2024-08-03 21:02:48","","10.1007/978-3-031-32415-4_13","","",,,,,25,12.50,13,2,2,"… 1, the top Ethereum DeFi tokens’ daily treasury size together with their market cap, … We show a plot for each DeFi financial service, ie Uniswap (UNI) for DEXs, Yearn Finance (YFI) for …","https://arxiv.org/pdf/2202.07742","https://scholar.google.com/scholar?q=related:1u78jSbjPWgJ:scholar.google.com/&scioq=defi+decentralized+finance&hl=en&as_sdt=0,5&as_ylo=2013&as_vis=1"
25,"D Metelski, J Sobieraj","Decentralized finance (DeFi) projects: A study of key performance indicators in terms of DeFi protocols' valuations",2022,"International Journal of Financial Studies","mdpi.com","https://www.mdpi.com/2227-7072/10/4/108","https://scholar.google.com/scholar?cites=12264244959953022780&as_sdt=2005&sciodt=0,5&hl=en",47,"2024-08-03 21:02:48","HTML","","","",,,,,25,12.50,13,2,2,"… state of academic knowledge on decentralized finance. We then present a methodology and model that explains the relationship between the valuations of DeFi protocols. Finally, we …","https://www.mdpi.com/2227-7072/10/4/108","https://scholar.google.com/scholar?q=related:PO9f9M9ZM6oJ:scholar.google.com/&scioq=defi+decentralized+finance&hl=en&as_sdt=0,5&as_ylo=2013&as_vis=1"
25,"EI Cevik, S Gunay, MW Zafar, MA Destek, MF Bugan…","The impact of digital finance on the natural resource market: Evidence from DeFi, oil, and gold",2022,"Resources Policy","Elsevier","https://www.sciencedirect.com/science/article/pii/S0301420722005244","https://scholar.google.com/scholar?cites=4848641646654071437&as_sdt=2005&sciodt=0,5&hl=en",197,"2024-08-03 21:02:48","","","","",,,,,25,12.50,4,6,2,"… risk in the future of DeFi. Hence, the strong relationship between the DeFi token and natural … according to the potential weakness of decentralized finance that is mentioned above. In …","","https://scholar.google.com/scholar?q=related:jSL7b-PVSUMJ:scholar.google.com/&scioq=defi+decentralized+finance&hl=en&as_sdt=0,5&as_ylo=2013&as_vis=1"
25,"A Ugolini, JC Reboredo, W Mensi","Connectedness between DeFi, cryptocurrency, stock, and safe-haven assets",2023,"Finance Research Letters","Elsevier","https://www.sciencedirect.com/science/article/pii/S1544612323000661","https://scholar.google.com/scholar?cites=1923438550247430041&as_sdt=2005&sciodt=0,5&hl=en",375,"2024-08-03 21:02:48","HTML","","","",,,,,25,25.00,8,3,1,"… different DeFi, cryptocurrency, stock, and safe-haven assets. For the period January 2019 to March 2022, we find that DeFi … Furthermore, we document that financial conditions shape the …","https://www.sciencedirect.com/science/article/pii/S1544612323000661","https://scholar.google.com/scholar?q=related:mVfKrittsRoJ:scholar.google.com/&scioq=defi+decentralized+finance&hl=en&as_sdt=0,5&as_ylo=2013&as_vis=1"
25,"X Meegan, T Koens","Lessons learned from decentralised finance (DeFi)",2021,"ING. URL: https://new. ingwb. com/binaries/content …","ingwb.com","https://www.ingwb.com/binaries/content/assets/insights/themes/distributed-ledger-technology/defi_white_paper_v2.0.pdf","https://scholar.google.com/scholar?cites=1064721930686239818&as_sdt=2005&sciodt=0,5&hl=en",490,"2024-08-03 21:02:48","PDF","","","",,,,,25,8.33,13,2,3,"… DeFi community. Finally, in Section 6 we argue that DeFi aims to improve on the current centralised financial … Decentralized finance: On blockchain-and smart contract-based financial …","https://www.ingwb.com/binaries/content/assets/insights/themes/distributed-ledger-technology/defi_white_paper_v2.0.pdf","https://scholar.google.com/scholar?q=related:ShQfb_Smxg4J:scholar.google.com/&scioq=defi+decentralized+finance&hl=en&as_sdt=0,5&as_ylo=2013&as_vis=1"
24,"R Auer","Embedded supervision: How to build regulation into decentralized finance",2022,"","cryptoeconomicsystems.pubpub.org","https://cryptoeconomicsystems.pubpub.org/pub/auer-embedded-supervision/release/1","https://scholar.google.com/scholar?cites=716053183850658158&as_sdt=2005&sciodt=0,5&hl=en",103,"2024-08-03 21:02:48","HTML","","","",,,,,24,12.00,24,1,2,"… The emergence of so-called “decentralized finance” (DeFi) and a shadow financial system of cryptocurrency exchanges and stablecoin issuers raises the challenge of how to apply …","https://cryptoeconomicsystems.pubpub.org/pub/auer-embedded-supervision/release/1","https://scholar.google.com/scholar?q=related:brm0r5Pu7wkJ:scholar.google.com/&scioq=defi+decentralized+finance&hl=en&as_sdt=0,5&as_ylo=2013&as_vis=1"
24,"P Augustin, R Chen-Zhang, D Shin","Reaching for yield in decentralized financial markets",2022,"","papers.ssrn.com","https://papers.ssrn.com/sol3/papers.cfm?abstract_id=4063228","https://scholar.google.com/scholar?cites=2547468792396922688&as_sdt=2005&sciodt=0,5&hl=en",307,"2024-08-03 21:02:48","","","","",,,,,24,12.00,8,3,2,"… Decentralized finance (DeFi) is a rapidly growing segment of … through smart contracts, DeFi intends to counteract the … farming, one common type of decentralized financial service that is …","https://www.udel.edu/content/dam/udelImages/star/fintech-innovation-hub/Reaching_for_Yield_in_Decentralized_Financial_Markets.pdf","https://scholar.google.com/scholar?q=related:QD82n15tWiMJ:scholar.google.com/&scioq=defi+decentralized+finance&hl=en&as_sdt=0,5&as_ylo=2013&as_vis=1"
24,"J Xu, Y Feng","Reap the harvest on blockchain: A survey of yield farming protocols",2022,"IEEE Transactions on Network and Service …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/9953979/","https://scholar.google.com/scholar?cites=813156015441418694&as_sdt=2005&sciodt=0,5&hl=en",457,"2024-08-03 21:02:48","","","","",,,,,24,12.00,12,2,2,"… Abstract—Yield farming represents an immensely popular asset management activity in decentralized finance (DeFi). It involves supplying, borrowing, or staking crypto assets to earn …","https://arxiv.org/pdf/2210.04194","https://scholar.google.com/scholar?q=related:xplbdxbpSAsJ:scholar.google.com/&scioq=defi+decentralized+finance&hl=en&as_sdt=0,5&as_ylo=2013&as_vis=1"
23,"D Kirimhan","Importance of anti-money laundering regulations among prosumers for a cybersecure decentralized finance",2023,"Journal of Business Research","Elsevier","https://www.sciencedirect.com/science/article/pii/S0148296322010232","https://scholar.google.com/scholar?cites=5614537925569437370&as_sdt=2005&sciodt=0,5&hl=en",201,"2024-08-03 21:02:48","","","","",,,,,23,23.00,23,1,1,"… We find that appealing aspects of permissionless DeFi namely, financial inclusivity and pseudonymity come with a cost of vulnerability to cyberattacks due to its nature of incompliance …","","https://scholar.google.com/scholar?q=related:ul6GB3_Y6k0J:scholar.google.com/&scioq=defi+decentralized+finance&hl=en&as_sdt=0,5&as_ylo=2013&as_vis=1"
23,"P Zheng, Z Jiang, J Wu, Z Zheng","Blockchain-based decentralized application: A survey",2023,"IEEE Open Journal of the …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/10068327/","https://scholar.google.com/scholar?cites=4900323377331416499&as_sdt=2005&sciodt=0,5&hl=en",349,"2024-08-03 21:02:48","","","","",,,,,23,23.00,6,4,1,"… In this article, 3,118 DApps are collected and categorized into different types, including the popular DeFi (Decentralized Finance), NFT (Non-Fungible Token), and GameFi (Game+DeFi) …","https://ieeexplore.ieee.org/iel7/8782664/10016900/10068327.pdf","https://scholar.google.com/scholar?q=related:s61hDiZyAUQJ:scholar.google.com/&scioq=defi+decentralized+finance&hl=en&as_sdt=0,5&as_ylo=2013&as_vis=1"
23,"TJ Rivera, F Saleh, Q Vandeweyer","Equilibrium in a defi lending market",2023,"Available at SSRN 4389890","papers.ssrn.com","https://papers.ssrn.com/sol3/papers.cfm?abstract_id=4389890","https://scholar.google.com/scholar?cites=13331201684964998790&as_sdt=2005&sciodt=0,5&hl=en",397,"2024-08-03 21:02:48","","","","",,,,,23,23.00,8,3,1,"… Abstract We study lending in decentralized finance facilitated by a programmable interest rate rule set by a Protocol for Loanable Funds (PLF). PLFs suffer a disadvantage when …","","https://scholar.google.com/scholar?q=related:hn5t_UzxAbkJ:scholar.google.com/&scioq=defi+decentralized+finance&hl=en&as_sdt=0,5&as_ylo=2013&as_vis=1"
22,"PK Ozili","Assessing global interest in decentralized finance, embedded finance, open finance, ocean finance and sustainable finance",2023,"Asian Journal of Economics and Banking","emerald.com","https://www.emerald.com/insight/content/doi/10.1108/AJEB-03-2022-0029/full/html","https://scholar.google.com/scholar?cites=3526667918880743376&as_sdt=2005&sciodt=0,5&hl=en",75,"2024-08-03 21:02:48","HTML","10.1108/AJEB-03-2022-0029","","",,,,,22,22.00,22,1,1,"… information about decentralized finance (DeFi), embedded finance (EmFi), open finance (OpFi), ocean finance (OcFi) and sustainable finance (SuFi) and the relationship among them. …","https://www.emerald.com/insight/content/doi/10.1108/AJEB-03-2022-0029/full/html","https://scholar.google.com/scholar?q=related:0B-ngck98TAJ:scholar.google.com/&scioq=defi+decentralized+finance&hl=en&as_sdt=0,5&as_ylo=2013&as_vis=1"
22,"Y Zhao, X Kang, T Li, CK Chu, H Wang","Toward trustworthy defi oracles: past, present, and future",2022,"IEEE Access","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/9785807/","https://scholar.google.com/scholar?cites=10561151265562060041&as_sdt=2005&sciodt=0,5&hl=en",181,"2024-08-03 21:02:48","","","","",,,,,22,11.00,4,5,2,"… , due to its immutable and decentralized features. Blockchain has been widely used in many fields, such as decentralized digital identity and decentralized finance (DeFi). However, the …","https://ieeexplore.ieee.org/iel7/6287639/6514899/09785807.pdf","https://scholar.google.com/scholar?q=related:CWX-4h6_kJIJ:scholar.google.com/&scioq=defi+decentralized+finance&hl=en&as_sdt=0,5&as_ylo=2013&as_vis=1"
22,"Z Wang, K Qin, DV Minh, A Gervais","Speculative multipliers on defi: Quantifying on-chain leverage risks",2022,"International Conference on Financial …","Springer","https://link.springer.com/chapter/10.1007/978-3-031-18283-9_3","https://scholar.google.com/scholar?cites=14989758303031160682&as_sdt=2005&sciodt=0,5&hl=en",248,"2024-08-03 21:02:48","","10.1007/978-3-031-18283-9_3","","",,,,,22,11.00,6,4,2,"… Decentralized Finance, also known as DeFi, is a financial … Many DeFi protocols are inspired by traditional centralized finance … However, compared to CeFi, DeFi offers distinct features to …","https://discovery.ucl.ac.uk/id/eprint/10182322/1/71.pdf","https://scholar.google.com/scholar?q=related:am8i6cFRBtAJ:scholar.google.com/&scioq=defi+decentralized+finance&hl=en&as_sdt=0,5&as_ylo=2013&as_vis=1"
22,"S Kumar, R Patel, N Iqbal, M Gubareva","Interconnectivity among cryptocurrencies, NFTs, and DeFi: evidence from the Russia-Ukraine conflict",2023,"… Journal of Economics and Finance","Elsevier","https://www.sciencedirect.com/science/article/pii/S1062940823001067","https://scholar.google.com/scholar?cites=15096889068358050232&as_sdt=2005&sciodt=0,5&hl=en",405,"2024-08-03 21:02:48","HTML","","","",,,,,22,22.00,6,4,1,"… Studying the linkages between cryptocurrencies, NFTs, and DeFi markets during the … -Fungible Tokens (NFTs) and Decentralized Finance (DeFi) assets contributed significantly to the …","https://www.sciencedirect.com/science/article/pii/S1062940823001067","https://scholar.google.com/scholar?q=related:uKH19J7sgtEJ:scholar.google.com/&scioq=defi+decentralized+finance&hl=en&as_sdt=0,5&as_ylo=2013&as_vis=1"
21,"PP Momtaz","How Efficient is Decentralized Finance (DeFi)?",2022,"Available at SSRN 4063670","papers.ssrn.com","https://papers.ssrn.com/sol3/papers.cfm?abstract_id=4287252","https://scholar.google.com/scholar?cites=17572745569213383581&as_sdt=2005&sciodt=0,5&hl=en",10,"2024-08-03 21:02:48","","","","",,,,,21,10.50,21,1,2,"This paper examines the efficiency of the Initial Coin Offering (ICO) market through a search-theoretical lens. Search intensity associated with the process of identifying valuable startups …","https://www.researchgate.net/profile/Paul-Momtaz/publication/359551946_How_Efficient_is_Decentralized_Finance_DeFi/links/624acb2757084c718b84f0e0/How-Efficient-is-Decentralized-Finance-DeFi.pdf","https://scholar.google.com/scholar?q=related:nYNIpf3u3vMJ:scholar.google.com/&scioq=defi+decentralized+finance&hl=en&as_sdt=0,5&as_ylo=2013&as_vis=1"
20,"SS Smith","Decentralized Finance & Accounting-Implications, Considerations, and Opportunities for Development.",2021,"International Journal of Digital Accounting Research","uhu.es","https://www.uhu.es/ijdar/10.4192/1577-8517-v21_5.pdf","https://scholar.google.com/scholar?cites=15755846931191504750&as_sdt=2005&sciodt=0,5&hl=en",62,"2024-08-03 21:02:48","PDF","10.4192/1577-8517-v21_5","","",,,,,20,6.67,20,1,3,"… Decentralized finance (DeFi), a new iteration of what was previously referred to as open finance… , and represents the potential for truly decentralized finance What this paper attempts to …","https://www.uhu.es/ijdar/10.4192/1577-8517-v21_5.pdf","https://scholar.google.com/scholar?q=related:bh8ZTU4DqNoJ:scholar.google.com/&scioq=defi+decentralized+finance&hl=en&as_sdt=0,5&as_ylo=2013&as_vis=1"
20,"J Schwiderowski, AB Pedersen, JK Jensen, R Beck","Value creation and capture in decentralized finance markets: Non-fungible tokens as a class of digital assets",2023,"Electronic Markets","Springer","https://link.springer.com/article/10.1007/s12525-023-00658-z","https://scholar.google.com/scholar?cites=5366583410868456696&as_sdt=2005&sciodt=0,5&hl=en",179,"2024-08-03 21:02:48","HTML","10.1007/s12525-023-00658-z","","",,,,,20,20.00,5,4,1,"… the financial services industry, with the most recent transformation toward Fintech and decentralized finance (DeFi… Especially, non-fungible token (NFT) assets within DeFi are redefining …","https://link.springer.com/article/10.1007/s12525-023-00658-z","https://scholar.google.com/scholar?q=related:-IxRxi3veUoJ:scholar.google.com/&scioq=defi+decentralized+finance&hl=en&as_sdt=0,5&as_ylo=2013&as_vis=1"
20,"J Chiu, E Ozdenoren, K Yuan…","On the fragility of defi lending",2022,"Available at SSRN …","papers.ssrn.com","https://papers.ssrn.com/sol3/papers.cfm?abstract_id=4328481","https://scholar.google.com/scholar?cites=8522090539975037846&as_sdt=2005&sciodt=0,5&hl=en",260,"2024-08-03 21:02:48","","","","",,,,,20,10.00,5,4,2,"… While decentralization in participation and … to DeFi’s exciting prospects in democratizing finance, our findings also highlight that decentralization also imposes limitations on DeFi’s size, …","https://www.econstor.eu/bitstream/10419/297399/1/swp2023-14.pdf","https://scholar.google.com/scholar?q=related:ltPtsjGMRHYJ:scholar.google.com/&scioq=defi+decentralized+finance&hl=en&as_sdt=0,5&as_ylo=2013&as_vis=1"
20,"P Kutsyk, K Redchenko, R Voronko","Management control and modern decentralized technologies",2020,"Baltic Journal of Economic …","cyberleninka.ru","https://cyberleninka.ru/article/n/management-control-and-modern-decentralized-technologies","https://scholar.google.com/scholar?cites=15646953412706067547&as_sdt=2005&sciodt=0,5&hl=en",362,"2024-08-03 21:02:48","HTML","","","",,,,,20,5.00,7,3,4,"… The decentralized model of management control is relevant … seen in the field of decentralized finance (DeFi), where a wide … contracts and identifying shortcomings in financial services. …","https://cyberleninka.ru/article/n/management-control-and-modern-decentralized-technologies","https://scholar.google.com/scholar?q=related:W2RuTTolJdkJ:scholar.google.com/&scioq=defi+decentralized+finance&hl=en&as_sdt=0,5&as_ylo=2013&as_vis=1"
19,"B Sriman, SG Kumar","Decentralized finance (defi): the future of finance and defi application for Ethereum blockchain based finance market",2022,"2022 International Conference on …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/9752657/","https://scholar.google.com/scholar?cites=4823684812631187733&as_sdt=2005&sciodt=0,5&hl=en",25,"2024-08-03 21:02:48","","","","",,,,,19,9.50,10,2,2,"… In the article, we are building a decentralized financial application to exchange your tokens, … In the financial system[2], where the products are kept over the blockchain is known as defi. …","","https://scholar.google.com/scholar?q=related:FSFUtccr8UIJ:scholar.google.com/&scioq=defi+decentralized+finance&hl=en&as_sdt=0,5&as_ylo=2013&as_vis=1"
19,"A Wieandt, L Heppding","Centralized and decentralized finance: Coexistence or convergence?",2023,"The Fintech Disruption: How Financial Innovation …","Springer","https://link.springer.com/chapter/10.1007/978-3-031-23069-1_2","https://scholar.google.com/scholar?cites=8234305723740365402&as_sdt=2005&sciodt=0,5&hl=en",65,"2024-08-03 21:02:48","","10.1007/978-3-031-23069-1_2","","",,,,,19,19.00,10,2,1,"… of “decentralized finance” (DeFi) as a means to create and operate decentralized financial … as Andreessen Horowitz or Bain Capital Ventures, DeFi is now one of the fastest growing …","","https://scholar.google.com/scholar?q=related:WqKCs20hRnIJ:scholar.google.com/&scioq=defi+decentralized+finance&hl=en&as_sdt=0,5&as_ylo=2013&as_vis=1"
19,"VS Anoop, J Goldston","Decentralized finance to hybrid finance through blockchain: a case-study of acala and current",2022,"Journal of Banking and Financial Technology","Springer","https://link.springer.com/article/10.1007/s42786-022-00041-0","https://scholar.google.com/scholar?cites=14392197866278375466&as_sdt=2005&sciodt=0,5&hl=en",72,"2024-08-03 21:02:48","","10.1007/s42786-022-00041-0","","",,,,,19,9.50,10,2,2,"… One of those solutions is decentralized finance (DeFi). DeFi has become the buzzword very recently where the notion of centrality has been taken out from the traditional finance system …","","https://scholar.google.com/scholar?q=related:KlCozLRbu8cJ:scholar.google.com/&scioq=defi+decentralized+finance&hl=en&as_sdt=0,5&as_ylo=2013&as_vis=1"
19,"C Busayatananphon…","Financial technology DeFi protocol: A review",2022,"2022 Joint International …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/9720373/","https://scholar.google.com/scholar?cites=11813450583379888072&as_sdt=2005&sciodt=0,5&hl=en",82,"2024-08-03 21:02:48","","","","",,,,,19,9.50,10,2,2,"… “decentralized finance” and aims to create financial services … DeFi or Decentralized Finance is the newest financial application that does not require the intermediary (banks of financial …","https://www.researchgate.net/profile/Chaimade-Busayathananphone/publication/369032256_Financial_Technology_DeFi_Protocol_A_Reviewpdf/data/64061938b1704f343faaa9df/Financial-Technology-DeFi-Protocol-A-Review.pdf","https://scholar.google.com/scholar?q=related:yEf9GbfO8aMJ:scholar.google.com/&scioq=defi+decentralized+finance&hl=en&as_sdt=0,5&as_ylo=2013&as_vis=1"
19,"K Oosthoek","Flash crash for cash: Cyber threats in decentralized finance",2021,"arXiv preprint arXiv:2106.10740","arxiv.org","https://arxiv.org/abs/2106.10740","https://scholar.google.com/scholar?cites=9024482377382202914&as_sdt=2005&sciodt=0,5&hl=en",109,"2024-08-03 21:02:48","","","","",,,,,19,6.33,19,1,3,"… By providing the first holistic analysis of real-world security incidents within the nascent financial ecosystem DeFi is, we hope to inform threat modeling in decentralized cryptoeconomic …","https://arxiv.org/pdf/2106.10740","https://scholar.google.com/scholar?q=related:Io6jkehmPX0J:scholar.google.com/&scioq=defi+decentralized+finance&hl=en&as_sdt=0,5&as_ylo=2013&as_vis=1"
19,"T Miller, S Cao, M Foth, X Boyen, W Powell","An asset-backed decentralised finance instrument for food supply chains–A case study from the livestock export industry",2023,"Computers in Industry","Elsevier","https://www.sciencedirect.com/science/article/pii/S0166361523000131","https://scholar.google.com/scholar?cites=10224179197480516610&as_sdt=2005&sciodt=0,5&hl=en",338,"2024-08-03 21:02:48","","","","",,,,,19,19.00,4,5,1,"… the functionality of our unique asset-backed DeFi solution for supply chain financing. … We tested if DeFi could substitute as loan finance by pairing up DeFi participants with SMEs …","https://eprints.qut.edu.au/237888/1/COMIND_D_22_01365_R2_ePrints.pdf","https://scholar.google.com/scholar?q=related:ArzDYc-U440J:scholar.google.com/&scioq=defi+decentralized+finance&hl=en&as_sdt=0,5&as_ylo=2013&as_vis=1"
